temp,mu
13,0.7370882378213917
13.170854271356784,0.7840314726293233
13.341708542713567,0.8316845151672714
13.512562814070352,0.8800514871364642
13.683417085427136,0.9291363932349547
13.854271356783919,0.9789431157455604
14.025125628140703,1.0294754089762823
14.195979899497488,1.080736893549873
14.366834170854272,1.1327310505391546
14.537688442211055,1.1854612154445907
14.708542713567839,1.2389305720105928
14.879396984924623,1.2931421458769041
15.050251256281406,1.3480987980614019
15.22110552763819,1.4038032182705327
15.391959798994975,1.4602579180335273
15.56281407035176,1.5174652236564863
15.733668341708542,1.575427268992327
15.904522613065327,1.6341459880225002
16.07537688442211,1.6936231072463217
16.246231155778894,1.7538601378736536
16.417085427135678,1.8148583678166106
16.587939698492463,1.876618853475849
16.758793969849247,1.9391424113169484
16.92964824120603,2.002429609232256
17.100502512562812,2.066480757683506
17.271356783919597,2.131295900620436
17.44221105527638,2.1968748061704773
17.613065326633166,2.263216957094569
17.78391959798995,2.330321541003989
17.954773869346734,2.398187440333021
18.12562814070352,2.4668132220621577
18.2964824120603,2.5361971271864583
18.467336683417084,2.606337059923544
18.63819095477387,2.6772305766556066
18.809045226130653,2.7488748745997413
18.979899497487438,2.8212667802007148
19.150753768844222,2.8944027372402523
19.321608040201006,2.9682787946567517
19.492462311557787,3.0428905940692217
19.66331658291457,3.118233356999164
19.834170854271356,3.194301871783894
20.00502512562814,3.2710904801748057
20.175879396984925,3.348593063613818
20.346733668341706,3.426803029181211
20.517587939698494,3.505713295207877
20.688442211055275,3.585316276544854
20.85929648241206,3.6656038694829673
21.030150753768844,3.746567436315114
21.201005025125628,3.82819778953372
21.371859296482413,3.910485175655671
21.542713567839193,3.993419258666879
21.71356783919598,4.076989103078533
21.884422110552762,4.161183156586857
22.055276381909547,4.245989232328127
22.22613065326633,4.331394490720446
22.396984924623116,4.41738542088368
22.5678391959799,4.503947821628753
22.73869346733668,4.59106678200735
22.90954773869347,4.678726661412888
23.08040201005025,4.766911069223414
23.251256281407034,4.855602843977004
23.42211055276382,4.944784032069904
23.592964824120603,5.034435865967597
23.763819095477388,5.124538741918735
23.93467336683417,5.215072197161658
24.105527638190956,5.306014886613095
24.276381909547737,5.397344559028326
24.447236180904522,5.489038032622042
24.618090452261306,5.5810711701387365
24.78894472361809,5.673418853361423
24.959798994974875,5.766054957047162
25.130653266331656,5.858952322277637
25.301507537688444,5.952082729212923
25.472361809045225,6.045416869236164
25.64321608040201,6.138924316476874
25.814070351758794,6.232573498700101
25.984924623115575,6.326331667548663
26.155778894472363,6.4201648681252665
26.326633165829143,6.514037907901127
26.49748743718593,6.6079143249375
26.668341708542712,6.701756355406125
26.839195979899497,6.795524900394551
27.01005025125628,6.889179491981782
27.180904522613062,6.982678258569584
27.35175879396985,7.075977889454498
27.52261306532663,7.169033598625189
27.693467336683415,7.261799087769693
27.8643216080402,7.3542265084765415
28.035175879396984,7.4462664236137615
28.20603015075377,7.537867767869152
28.37688442211055,7.628977807435136
28.547738693467338,7.719542098821054
28.71859296482412,7.809504446775432
28.889447236180903,7.898806861300596
29.060301507537687,7.987389513741414
29.231155778894472,8.075190691929764
29.402010050251256,8.162146754366022
29.57286432160804,8.248192083418356
29.74371859296482,8.333259037520342
29.914572864321606,8.417277902347099
30.08542713567839,8.500176840949624
30.256281407035175,8.581881842826787
30.42713567839196,8.66231667191394
30.597989949748744,8.741402813466744
30.768844221105528,8.819059419818425
30.93969849246231,8.895203254988274
31.110552763819094,8.969748638118714
31.281407035175878,9.042607385717908
31.452261306532662,9.113688752684451
31.623115577889447,9.18289937209023
31.79396984924623,9.250143193697008
31.964824120603016,9.315321421182007
32.1356783919598,9.378332448047166
32.30653266331658,9.439071792186299
32.47738693467336,9.497432029083937
32.64824120603015,9.553302723619135
32.81909547738694,9.606570360446979
32.98994974874372,9.657118272930134
33.1608040201005,9.704826570592115
33.33165829145729,9.749572065063537
33.50251256281407,9.791228194492058
33.67336683417085,9.829664946386108
33.84422110552764,9.864748778862104
34.015075376884425,9.896342540264046
34.185929648241206,9.924305387124058
34.35678391959799,9.948492700431721
34.527638190954775,9.968756000179443
34.698492462311556,9.98494285815057
34.86934673366834,9.996896808916329
35.040201005025125,10.004457259006944
35.21105527638191,10.007459394221799
35.381909547738694,10.005734085042773
35.552763819095475,9.999107790114174
35.72361809045226,9.987402457752168
35.894472361809044,9.970435425445782
36.065326633165824,9.948019317310852
36.23618090452261,9.919961939457748
36.4070351758794,9.886066173232782
36.57788944723618,9.846129866292568
36.74874371859296,9.799945721469902
36.91959798994975,9.747301183388796
37.09045226130653,9.687978322785813
37.26130653266331,9.62175371849367
37.4321608040201,9.548398337042665
37.60301507537689,9.46767740983444
37.77386934673366,9.379350307841774
37.94472361809045,9.283170413787282
38.11557788944724,9.178884991753177
38.28643216080402,9.066235054173058
38.4572864321608,8.94495522615608
38.62814070351759,8.814773607092837
38.798994974874375,8.675411629491405
38.96984924623115,8.526583914990981
39.14070351758794,8.367998127499572
39.311557788944725,8.199354823401551
39.482412060301506,8.020347298779269
39.65326633165829,7.8306614335925495
39.824120603015075,7.62997553275848
39.99497487437186,7.417960164072994
40.16582914572864,7.194277992914646
40.336683417085425,6.958583613669835
40.50753768844221,6.710523377817994
40.678391959798994,6.44973521861342
40.849246231155774,6.175848472300055
41.02010050251256,5.888483695793885
41.19095477386935,5.587252480766645
41.361809045226124,5.27175726406316
41.53266331658291,4.941591134383541
41.7035175879397,4.596337635160401
41.87437185929648,4.2355705635594685
42.04522613065326,3.858853765531118
42.21608040201005,3.465740926839053
42.38693467336683,3.05577535999076
42.55778894472361,2.628489786993032
42.7286432160804,2.1834061178548128
42.89949748743719,1.7200352247578659
43.07035175879397,1.2378767118144007
43.24120603015075,0.7364186803293219
43.41206030150754,0.21513748948364805
43.58291457286432,-0.3265024876464302
43.7537688442211,-0.8890491128217576
43.92462311557789,-1.4730627362116613
44.095477386934675,-2.0791164548947667
44.266331658291456,-2.707796376381015
44.43718592964824,-3.359701887247611
44.608040201005025,-4.035445926984101
44.778894472361806,-4.73565526714291
44.94974874371859,-5.460970795894091
45.120603015075375,-6.212047808083789
45.291457286432156,-6.989556300898583
45.462311557788944,-7.7941812752395885
45.633165829145725,-8.62662304291121
45.80402010050251,-9.48759753973291
45.97487437185929,-10.377836644682366
46.14572864321608,-11.298088505182125
46.31658291457286,-12.24911786864234
46.48743718592964,-13.231706420375712
46.65829145728643,-14.246653128001153
46.82914572864321,-15.2947745924562
47,-16.376905405739752
