unique_id,well,test_temperature,treatment,mu,best_model,se,R2,n_obs
G10_41_NA,G10,41,NA,-0.20428881733530221,gr.flr,0.06689995812997161,0.25139955590316054,27
G10_42_NA,G10,42,NA,0.11659483867717951,gr.lagsat,0.050045461566191995,0.41879213125568393,38
G11_25_NA,G11,25,NA,0.19802230457477601,gr.sat,0.08891386081875877,0.17535155807659342,25
G11_30_water,G11,30,water,0.09606347430746137,gr.lagsat,0.035871227217087555,0.4176800413269486,46
G11_34_water,G11,34,water,0.34984509810196035,gr.lagsat,0.21662176030506738,0.46473633672263603,26
G11_37_NA,G11,37,NA,0.2714181243435178,gr.lagsat,0.09853603838426798,0.6023014471202331,29
G11_40.5_blank,G11,40.5,blank,-0.12949429406517515,gr.flr,0.03091053551205223,0.38917270704241547,34
G11_40_blank,G11,40,blank,0.05497861489164611,gr.lag,0.017230602965654648,0.2631902298520775,41
G11_41_fRS585,G11,41,fRS585,7.862603765765986,gr.sat,0.1688822186130214,0.9854629361011064,46
G11_42_fRS585,G11,42,fRS585,3.5997862631941655,gr.sat,0.06828527365207415,0.9861062949225475,62
G12_25_water,G12,25,water,0.3057690979373602,gr.sat,0.09871378645942594,0.26452600545819194,25
G12_30_water,G12,30,water,-0.20880975924358577,gr.flr,0.0841698695649154,0.18475610153043998,26
G12_34_water,G12,34,water,0.24734069232261552,gr.sat,0.013108425096229509,0.882881184937158,72
G12_37_water,G12,37,water,9.995854116247877,gr.lagsat,1.2784958514046367,0.9651183392949801,21
G12_40.5_water,G12,40.5,water,0.9020794741117474,gr.lag,0.06749481814024069,0.8510121305974141,39
G12_40_water,G12,40,water,1.085661470560878,gr.lag,0.08409536676623364,0.8636811129856932,31
G12_41_water,G12,41,water,20.173308963751897,gr.lagsat,610169.2819743695,0.9380716784797611,20
G12_42_water,G12,42,water,0.13831437602262078,gr.lagsat,0.06565912985087534,0.4221231003224989,36
G1_25_water,G1,25,water,0.1984932253371423,gr.sat,0.050738159857499555,0.356393951413979,34
G1_30_water,G1,30,water,0.09579460385343713,gr.lagsat,0.023002315041784942,0.5881432495149039,49
G1_34_water,G1,34,water,0.23295873175806894,gr.lagsat,0.25440252171439126,0.3010212457520901,23
G1_37_water,G1,37,water,0.3350728638969563,gr.lagsat,0.07815756998419099,0.7775945695387287,33
G1_40.5_water,G1,40.5,water,0.9284115498396818,gr.lag,0.08011066275729638,0.8222110729638782,33
G1_40_water,G1,40,water,8.196592224328459,gr.lagsat,1.4417586847190282,0.8028184878858784,14
G1_41_water,G1,41,water,0.8307311737059,gr.lag,0.08355552586098564,0.7722595648827818,37
G1_42_water,G1,42,water,0.10319316156850616,gr.lagsat,0.04606737698870383,0.4118680601015404,38
G2_25_fRS585,G2,25,fRS585,6.978653235755883,gr.lagsat,0.12992685978475033,0.9943367903640957,52
G2_30_water,G2,30,water,0.11707828072271784,gr.lagsat,0.03829902733776023,0.5176447421054942,42
G2_34_water,G2,34,water,0.08673845858782124,gr.sat,0.014603469125720163,0.48454498921310896,60
G2_37_fRS585,G2,37,fRS585,10.708683319186404,gr.lagsat,0.16593946298118936,0.9966144296186009,43
G2_40.5_NA,G2,40.5,NA,-0.12789306719368612,gr.flr,0.04517904812775323,0.21627296827281317,36
G2_40_NA,G2,40,NA,0.09017433318187415,gr.lag,0.024946795797343588,0.31225128413829906,40
G2_41_Blank,G2,41,Blank,0.029259036997673887,gr.lag,0.00966617042592343,0.21007701421282687,53
G2_42_blank,G2,42,blank,0.1518527226312685,gr.lagsat,0.26415750702108326,0.18130542462479837,25
G3_20_fRS585,G3,20,fRS585,2.6422360868122903,gr.sat,0.20220155291294487,0.9790892873709345,7
G3_25_NA,G3,25,NA,0.2102324184301476,gr.sat,0.08300484910388252,0.20396720823505965,25
G3_30_blank,G3,30,blank,-0.10921374131076504,gr.flr,0.02458524872178625,0.4269137745352599,30
G3_34_water,G3,34,water,0.3154218969530993,gr.lagsat,0.14988158269582832,0.5701697135058572,28
G3_37_NA,G3,37,NA,0.2530268437808329,gr.lagsat,0.09003984898299884,0.6152168614245057,30
G3_40.5_NA,G3,40.5,NA,0.1067892492950544,gr.lag,0.029917392085634924,0.2911623131990091,43
G3_40_NA,G3,40,NA,0.08806129634968629,gr.lag,0.02527273056547495,0.2999470128117462,40
G3_41_NA,G3,41,NA,-0.6154343811262697,gr.flr,0.12861594297471982,0.4704467185128913,25
G3_42_NA,G3,42,NA,0.1075407628603474,gr.lagsat,0.04882330589770283,0.4155427160404773,38
G4_25_NA,G4,25,NA,0.20477825042988898,gr.sat,0.0756725708902675,0.22436213124885618,26
G4_30_water,G4,30,water,0.2458871365050021,gr.lagsat,0.012705005371375085,0.942562624521425,63
G4_34_water,G4,34,water,0.2099555358905165,gr.sat,0.0273190539662767,0.6164163430298737,56
G4_37_NA,G4,37,NA,0.26180119773392935,gr.lagsat,0.09387564662676476,0.5919903970780754,29
G4_40.5_fRS585,G4,40.5,fRS585,8.49856183925378,gr.lagsat,0.10149554356381796,0.9980031350193398,48
G4_40_fRS585,G4,40,fRS585,10.436123843487243,gr.lagsat,0.1448362492927566,0.9977969103429223,40
G4_41_fRS585,G4,41,fRS585,9.166336687424412,gr.lagsat,0.1005830764204543,0.9981134395584834,44
G4_42_fRS585,G4,42,fRS585,2.992685891287493,gr.lagsat,0.08821547810068288,0.9866167900958288,46
G5_25_blank,G5,25,blank,0.18465890358036036,gr.sat,0.040341320335175235,0.43961931088718686,30
G5_30_water,G5,30,water,0.13068883739623904,gr.lagsat,0.08208778201339763,0.32482300738192593,35
G5_34_water,G5,34,water,0.3738826870559175,gr.lagsat,0.5317584345735714,0.20744377758633725,22
G5_37_blank,G5,37,blank,0.15854844159579445,gr.lagsat,0.06390228949953378,0.5688852224080359,29
G5_40.5_NA,G5,40.5,NA,-0.1200107098809836,gr.flr,0.04249526812925917,0.21829404723600376,37
G5_40_NA,G5,40,NA,0.14461794824696506,gr.lag,0.014538349395903923,0.7631636926646896,45
G5_41_NA,G5,41,NA,-0.19636063661752629,gr.flr,0.06354923743868525,0.26177304143781177,28
G5_42_NA,G5,42,NA,0.11741263601943294,gr.lagsat,0.058479441999490546,0.39525544585688344,37
G6_25_NA,G6,25,NA,0.20902909366193592,gr.sat,0.07748382240990667,0.2255294691950278,26
G6_30_blank,G6,30,blank,-0.10403737206655073,gr.flr,0.024069747763052693,0.40726527002688506,31
G6_34_water,G6,34,water,0.3510659161545684,gr.lagsat,0.53069363285189,0.17730834913428306,22
G6_37_NA,G6,37,NA,0.2601140357718586,gr.lagsat,0.09878318342904034,0.5628746883594973,29
G6_40.5_NA,G6,40.5,NA,-0.14494145525287883,gr.flr,0.04398696977475939,0.26730984335262764,36
G6_40_NA,G6,40,NA,0.14342892402422996,gr.lag,0.011357072057590614,0.8323454857524175,47
G6_41_NA,G6,41,NA,-0.1966422965042118,gr.flr,0.06481038266216893,0.26159371102315376,28
G6_42_NA,G6,42,NA,0.11086037356294094,gr.lagsat,0.04933245648446344,0.4146526814900565,39
G7_25_fRS585,G7,25,fRS585,7.0237825708142205,gr.lagsat,0.13129149595488662,0.9942551111290591,52
G7_30_water,G7,30,water,0.10444141056563074,gr.lagsat,0.07660965409503244,0.21943162927409987,37
G7_34_water,G7,34,water,8.302833532289675,gr.sat,2.324281260915179,0.39507404293382087,10
G7_37_fRS585,G7,37,fRS585,8.054933060579874,gr.sat,0.19683872008406303,0.9803691979032249,47
G7_40.5_NA,G7,40.5,NA,0.09670958375607568,gr.lag,0.03255974906326732,0.22629930871997472,43
G7_40_NA,G7,40,NA,0.09218216684244841,gr.lag,0.026778215750969416,0.2975915889308076,40
G7_41_fRS585,G7,41,fRS585,8.791372172947675,gr.lagsat,0.09373966203039304,0.9981499683692365,45
G7_42_fRS585,G7,42,fRS585,2.7527916742816414,gr.lagsat,0.09012194288494976,0.9834526076224599,47
G8_25_NA,G8,25,NA,0.22838660735937263,gr.sat,0.08626929155770764,0.2232431704946004,25
G8_30_fRS585,G8,30,fRS585,9.186800935462626,gr.lagsat,0.1454444845285175,0.9965806283354672,47
G8_34_water,G8,34,water,14.071009927455185,gr.sat,526083.8185248636,0.46950856831752286,10
G8_37_NA,G8,37,NA,0.2883468987110099,gr.lagsat,0.11073956437771518,0.6067667565091807,29
G8_40.5_blank,G8,40.5,blank,-0.09093123830566548,gr.flr,0.028020656850422744,0.2712617181833794,36
G8_40_NA,G8,40,NA,0.09378203614875656,gr.lag,0.027028553252158315,0.29428072241113934,40
G8_41_NA,G8,41,NA,-0.2240942985406252,gr.flr,0.060989859127447685,0.31507634620956637,28
G8_42_NA,G8,42,NA,0.12663842150469853,gr.lagsat,0.06470932324645964,0.4084780545905409,36
G9_25_blank,G9,25,blank,0.12491419735785585,gr.sat,0.03217954830082979,0.36480074294514997,34
G9_30_water,G9,30,water,-0.3935703314885765,gr.flr,0.10138895315405007,0.384153922940186,25
G9_34_water,G9,34,water,0.21594700136201378,gr.lagsat,0.32570592823234534,0.1622163437305456,25
G9_37_NA,G9,37,NA,0.2756050334030532,gr.lagsat,0.09809336887280398,0.5964974612271332,29
G9_40.5_NA,G9,40.5,NA,0.09485208179589502,gr.lag,0.030315862428328986,0.23779398030545262,43
G9_40_fRS585,G9,40,fRS585,10.639973000087961,gr.lagsat,0.14350311314083647,0.9978897463363038,40
G9_41_NA,G9,41,NA,-0.194575035151181,gr.flr,0.0670054233317075,0.23275831807893754,27
G9_42_NA,G9,42,NA,0.1129393539166452,gr.lagsat,0.05061015679281443,0.40428968564485834,38
H10_25_water,H10,25,water,0.20335431112534016,gr.sat,0.05687040909551281,0.31365424920785756,33
H10_30_water,H10,30,water,0.11174422527973848,gr.lagsat,0.03981707781309403,0.46874299280220355,42
H10_34_water,H10,34,water,0.26050339425983354,gr.lagsat,0.34924842682968504,0.18538006227684367,24
H10_37_water,H10,37,water,0.1451442348129245,gr.lag,0.018854373304823726,0.6215836693021924,53
H10_40.5_water,H10,40.5,water,0.8940596147007182,gr.lag,0.06727063558307951,0.8503601815666941,38
H10_40_water,H10,40,water,8.236141616340435,gr.lagsat,1.3244822677574009,0.9397862351244767,19
H10_41_water,H10,41,water,2.5018623305437893,gr.lagsat,0.3526993221625672,0.9172997713628104,27
H10_42_water,H10,42,water,0.13975595589880227,gr.lagsat,0.07101995031271705,0.3986499286529629,36
H11_25_water,H11,25,water,0.6336213780680929,gr.sat,0.127651223710579,0.516756532032699,25
H11_30_water,H11,30,water,0.09976950979510782,gr.lagsat,0.04619455565152239,0.3650274025565181,42
H11_34_water,H11,34,water,0.25954088646337703,gr.lagsat,0.3878803439505145,0.19538534092479487,24
H11_37_water,H11,37,water,0.40995676278768545,gr.lagsat,0.1203341072798163,0.7244721296741939,31
H11_40.5_water,H11,40.5,water,0.675353306663291,gr.lag,0.0667049638511727,0.7622976668967909,43
H11_40_water,H11,40,water,1.0664198533374813,gr.lag,0.08198745508668911,0.8719854433065477,31
H11_41_water,H11,41,water,0.8681003200808389,gr.lag,0.06431050164404788,0.8550042235476414,38
H11_42_water,H11,42,water,0.1382321528743453,gr.lagsat,0.06581023531484018,0.4111535410874937,36
H12_25_water,H12,25,water,0.21482881172118914,gr.sat,0.06287945576048072,0.30235363495219336,32
H12_30_water,H12,30,water,0.3983914083549424,gr.lagsat,0.006625765407635798,0.9911983972853832,75
H12_34_water,H12,34,water,0.3767212724369261,gr.lagsat,0.16875549358081463,0.5893105921502069,28
H12_37_water,H12,37,water,0.5378525420779757,gr.lag,0.05402366647830929,0.760620371469569,38
H12_40.5_water,H12,40.5,water,0.8864235764928197,gr.lag,0.07848771992040979,0.8008329216207564,41
H12_40_water,H12,40,water,0.15623752694464782,gr.lag,0.052242133289869444,0.23022443853777907,45
H12_41_water,H12,41,water,0.7319363866189711,gr.lag,0.05070467956495503,0.868096922863082,44
H12_42_water,H12,42,water,0.13587540840501497,gr.lagsat,0.06792261921950107,0.41411372429586435,36
H1_25_water,H1,25,water,0.1965862198658763,gr.sat,0.06896544331824507,0.2426923751731691,31
H1_30_water,H1,30,water,0.13285564970649183,gr.lagsat,0.06431351668025914,0.36510440118594056,38
H1_34_water,H1,34,water,0.4200632439001843,gr.lagsat,0.1911242339291884,0.5793697128695454,26
H1_37_water,H1,37,water,0.4166194053707444,gr.lagsat,0.10032553789347849,0.7354655520213375,31
H1_40.5_water,H1,40.5,water,2.7162856809897296,gr.lagsat,0.4686048026893455,0.9077100404481024,27
H1_40_water,H1,40,water,1.0822120849636743,gr.lag,0.08924123439244748,0.8486004732638135,32
H1_41_water,H1,41,water,14.61249709333043,gr.lagsat,3.279625159939702,0.944744233756128,21
H1_42_water,H1,42,water,0.15024001582186067,gr.lagsat,0.06849267872849228,0.40801790022820483,35
H2_25_water,H2,25,water,0.025391280355854445,gr,0.009804231277699454,0.07157627359114249,89
H2_30_water,H2,30,water,0.1196108382551116,gr.lagsat,0.061753926043070353,0.358242355849442,39
H2_34_water,H2,34,water,0.404822636876972,gr.lagsat,0.46183515502320654,0.337029304224685,23
H2_37_water,H2,37,water,0.399641145074982,gr.lagsat,0.10386460145652564,0.7522336932007915,32
H2_40.5_water,H2,40.5,water,1.0368882475496992,gr.lag,0.09979639902939572,0.789508833124879,35
H2_40_water,H2,40,water,1.1696948328352956,gr.lag,0.10571295653953962,0.8212137117003006,28
H2_41_water,H2,41,water,0.8565192583378282,gr.lag,0.06131523990188754,0.864772239349283,40
H2_42_water,H2,42,water,0.14974012255561198,gr.lagsat,0.07440277264508509,0.39200589413187925,35
H3_25_water,H3,25,water,0.28061555031865787,gr.lagsat,0.10446427720622374,0.2387902470803892,26
H3_30_water,H3,30,water,-0.29208644433509295,gr.flr,0.08353034358709116,0.32095026643517344,26
H3_34_water,H3,34,water,0.40652016560726884,gr.lagsat,0.5439961642665089,0.27199359728423633,23
H3_37_water,H3,37,water,0.15146573201585337,gr.lag,0.02035615722620574,0.6100423545950524,53
H3_40.5_water,H3,40.5,water,2.257875857452729,gr.lagsat,0.33857743500532544,0.8979931366516891,28
H3_40_water,H3,40,water,0.9182944313629391,gr.lag,0.06947859850014813,0.8684164137792036,34
H3_41_water,H3,41,water,8.525973193243537,gr.lagsat,1.644927861460243,0.934976921368949,21
H3_42_water,H3,42,water,0.15082653194010054,gr.lagsat,0.07205645987037408,0.4065460548740508,35
H4_25_water,H4,25,water,0.04296942976700451,gr,0.009456309448696168,0.19180957306772128,89
H4_30_water,H4,30,water,-0.1519019119130371,gr.flr,0.06414402393806572,0.16251252220802181,30
H4_34_water,H4,34,water,0.1982042713417425,gr.sat,0.028203042076109196,0.5844062732075048,55
H4_37_water,H4,37,water,0.4297836004197455,gr.lagsat,0.0940420637841141,0.7757473842116094,32
H4_40.5_water,H4,40.5,water,0.8566405439051032,gr.lag,0.08267909132680273,0.784326707771659,41
H4_40_water,H4,40,water,0.8502476633149673,gr.lag,0.0595143620219138,0.8785437760361826,36
H4_41_water,H4,41,water,0.5806623298659087,gr.lag,0.04140946764898414,0.8542747629465344,50
H4_42_water,H4,42,water,0.14620224477446356,gr.lagsat,0.0739437948769452,0.3998878338387982,36
H5_25_water,H5,25,water,0.20206159296709933,gr.sat,0.058218918683534064,0.3009208241051212,34
H5_30_water,H5,30,water,0.08704659228392377,gr.lagsat,0.0653409840357637,0.19418448804188637,40
H5_34_water,H5,34,water,0.3623128619394352,gr.lagsat,0.5269134009012645,0.22784765159831222,23
H5_37_water,H5,37,water,0.527028642967203,gr.lag,0.06513892102937008,0.6853331306525638,39
H5_40.5_water,H5,40.5,water,6.75955999085817,gr.lagsat,1.0806979778187316,0.9329113982212058,22
H5_40_water,H5,40,water,3.3808807782958192,gr.lagsat,0.4546030445117024,0.924142220946107,23
H5_41_water,H5,41,water,19.30371360049978,gr.lagsat,195031.25515827374,0.95553077270916,20
H5_42_water,H5,42,water,0.1414856160918115,gr.lagsat,0.0711949597865499,0.402109026615207,36
H6_25_water,H6,25,water,0.03880248978433497,gr,0.009186925951299755,0.17015882629190537,89
H6_30_water,H6,30,water,-0.2688380153695857,gr.flr,0.08907913128628377,0.26701978628632195,26
H6_34_water,H6,34,water,9.56619927590927,gr.sat,2.5022116876464473,0.40729222870100257,10
H6_37_water,H6,37,water,0.3982412733645841,gr.lagsat,0.11504345371430523,0.7015422271034508,33
H6_40.5_water,H6,40.5,water,8.341222097888746,gr.lagsat,2.0073374254167238,0.9157802875710019,22
H6_40_water,H6,40,water,4.674391006018352,gr.lagsat,0.8997034664844556,0.9375655176793386,21
H6_41_water,H6,41,water,19.276517062769024,gr.lagsat,7897.298514323568,0.9515896668923834,20
H6_42_water,H6,42,water,0.14857734382888432,gr.lagsat,0.07255697566177491,0.4052066378093395,35
H7_25_water,H7,25,water,0.03650131778743945,gr,0.009132191424513878,0.15514265107903513,89
H7_30_water,H7,30,water,0.14027727677811283,gr.lagsat,0.10934786512348546,0.26976572327229376,33
H7_34_water,H7,34,water,12.734367357300146,gr.sat,148896.89744125053,0.4356274996028222,10
H7_37_water,H7,37,water,0.16334359249877017,gr.lag,0.01880542525067008,0.6752212274286411,53
H7_40.5_water,H7,40.5,water,3.5337897316396782,gr.lagsat,0.5002748714870398,0.9289360839592805,25
H7_40_water,H7,40,water,8.491547737511393,gr.lagsat,1.302040540718096,0.9426135228932001,19
H7_41_water,H7,41,water,0.7895497746230691,gr.lag,0.06135879247995682,0.8374453999317227,41
H7_42_water,H7,42,water,0.14063367212413935,gr.lagsat,0.0709782240118088,0.4099092110039856,36
H8_25_water,H8,25,water,0.22791552343684116,gr.sat,0.06747641490745646,0.2928305444433348,30
H8_30_water,H8,30,water,0.1119823734457532,gr.lagsat,0.07086557077142934,0.27447992621842876,36
H8_34_water,H8,34,water,-0.0014519942764224863,gr,0.006793794694750264,5.247564199278854e-4,89
H8_37_water,H8,37,water,0.4061825751860437,gr.lagsat,0.09177392523818162,0.7761095917676334,32
H8_40.5_water,H8,40.5,water,2.986846951523321,gr.lagsat,0.4017711925024215,0.9237422789813285,26
H8_40_water,H8,40,water,0.8557034630523173,gr.lag,0.0603783619628103,0.8792287680404515,38
H8_41_water,H8,41,water,3.6760995299102057,gr.lagsat,0.592564892421517,0.9153465089857911,24
H8_42_water,H8,42,water,0.14367617792577142,gr.lagsat,0.06465875786296149,0.4165351729939527,35
H9_25_water,H9,25,water,0.0388902885390081,gr,0.009437030284670125,0.16332390063229052,89
H9_30_water,H9,30,water,0.10049155640383226,gr.lagsat,0.06428467045324275,0.25831581882417864,36
H9_34_water,H9,34,water,0.21925823419179644,gr.lagsat,0.45787561236777774,0.10667568743401179,23
H9_37_water,H9,37,water,0.15797508006956199,gr.lag,0.020356962149652772,0.6404314050997453,52
H9_40.5_water,H9,40.5,water,2.905796009674711,gr.lagsat,0.4013713310940616,0.9162414279269736,26
H9_40_water,H9,40,water,0.10049220443559426,gr.lag,0.02912003912334286,0.29175075198569766,40
H9_41_water,H9,41,water,0.7932425157254296,gr.lag,0.056304424982318975,0.8604811767952403,41
H9_42_water,H9,42,water,0.14425718155017878,gr.lagsat,0.07057615780890414,0.4091330302657198,35
rep1_18_fRS585,rep1,18,fRS585,2.4079679478667173,gr.sat,0.16026877729662567,0.9820662796880856,7
rep2_18_fRS585,rep2,18,fRS585,2.3873475154280435,gr.sat,0.15992151040339966,0.9819032918713588,7
rep3_18_fRS585,rep3,18,fRS585,2.387804342819917,gr.sat,0.1602059307863245,0.9818646174472375,7
rep4_18_fRS585,rep4,18,fRS585,2.375071200945546,gr.sat,0.15964332454568722,0.9818622081806699,7
rep5_18_fRS585,rep5,18,fRS585,2.445571696699299,gr.sat,0.16045679857207285,0.982497310039707,7
rep6_18_fRS585,rep6,18,fRS585,2.35192891520438,gr.sat,0.15582628580463115,0.9824673286834996,7
rep7_18_fRS585,rep7,18,fRS585,2.3434673873167546,gr.sat,0.15457442856005352,0.9826032786516136,7
rep8_18_fRS585,rep8,18,fRS585,2.4239710721177414,gr.sat,0.15816344953146097,0.9827218811791687,7
