pop_rep,IC50,IC50_lower,IC50_upper,n_boot
35_B2_Rep2_Set1_fluconazole,19.87305190327829,15.177071564191314,27.54851438108605,5000
35_B6_Rep2_Set1_fluconazole,15.631297358089403,11.548112744278102,22.20667228058425,5000
35_B8_Rep2_Set1_fluconazole,17.919154839774958,13.509807341922466,24.685689133677673,5000
35_C5_Rep2_Set1_fluconazole,18.79811124525772,14.3079382382817,25.94661319662839,5000
35_C7_Rep2_Set1_fluconazole,23.1267772170918,16.508527172657598,33.11738753602369,5000
35_C9_Rep2_Set1_fluconazole,18.450702304916046,12.94280586073115,27.120680640182577,5000
fRS585_Rep2_Set1_fluconazole,17.881893204500965,9.365704731441042,32.97558933598697,4995
35_B2_Rep1_Set1_fluconazole,17.176999364835208,12.331999106032107,24.558718793363777,5000
35_B6_Rep1_Set1_fluconazole,15.316381408915003,11.429994152451606,21.271814600801868,5000
35_B8_Rep1_Set1_fluconazole,12.892822485373381,8.71710512598049,19.69457708275482,5000
35_C5_Rep1_Set1_fluconazole,17.175823602043828,12.516478478831358,24.633442851746047,5000
35_C7_Rep1_Set1_fluconazole,17.827442570643328,12.766337743701747,25.460361680189,5000
35_C9_Rep1_Set1_fluconazole,16.511783348314445,10.513897957931814,26.786899045936863,5000
fRS585_Rep1_Set1_fluconazole,17.536242970900357,12.84843573253132,25.345395804585195,5000
40_C9_Rep3_Set4_caspofungin,0.01926007829417448,0.01626917323878184,0.021775794310420385,4933
40_E7_Rep3_Set4_caspofungin,0.021192522471643348,0.01660855581873068,0.029098933306681205,4720
40_E11_Rep3_Set4_caspofungin,0.014738772371547165,0.010426165628597956,0.015203565498542002,3510
40_F6_Rep3_Set4_caspofungin,0.014084274580445979,0.012136279703299096,0.015543847059178856,4650
40_G9_Rep3_Set4_caspofungin,0.028342108552378526,0.020148863010175225,0.02944317295094615,3658
40_G11_Rep3_Set4_caspofungin,0.02846904230622882,0.017526265571217843,0.0298113706777614,3582
fRS585_Rep3_Set4_caspofungin,0.019750243108452397,0.01646451112245822,0.02330401662776483,4991
40_C9_Rep2_Set4_caspofungin,0.019251860569302958,0.016306300584120043,0.021093497810875658,4888
40_E7_Rep2_Set4_caspofungin,0.028520278720862415,0.01978856096013291,0.029630716234875225,3241
40_E11_Rep2_Set4_caspofungin,0.013468819458214274,0.011260184589638025,0.016172419356593304,5000
40_F6_Rep2_Set4_caspofungin,0.012660861635529251,0.01047366771456056,0.015688719427434706,5000
40_G9_Rep2_Set4_caspofungin,0.019136711684889104,0.01621311579620906,0.02226034491948359,4961
40_G11_Rep2_Set4_caspofungin,0.018372736431677108,0.016176270847754748,0.021012541606303132,4985
fRS585_Rep2_Set4_caspofungin,0.006511724294363656,0.0052594619747947605,0.008323533707871613,5000
40_C9_Rep1_Set4_caspofungin,0.016747195160090787,0.015496889347195843,0.01872216066050902,4716
40_E7_Rep1_Set4_caspofungin,0.019017996575470555,0.01623354466592752,0.021527459249163168,4940
40_E11_Rep1_Set4_caspofungin,0.014760442993305103,0.011872222288503022,0.01916457853217822,4706
40_F6_Rep1_Set4_caspofungin,0.017564813869742003,0.014854087478197338,0.020719079409942852,4974
40_G11_Rep1_Set4_caspofungin,0.01997751040996141,0.016278080997076273,0.024231392954711654,4908
35_F2_Rep3_Set3_caspofungin,0.017005554846260016,0.014706850092979368,0.01960893349693764,5000
35_F4_Rep3_Set3_caspofungin,0.019406983771321752,0.016148200387604245,0.024558666546019584,4717
35_F6_Rep3_Set3_caspofungin,0.015117201700410494,0.01239950627823596,0.016888568276128408,4837
35_G5_Rep3_Set3_caspofungin,0.01676024336715387,0.01362197868259082,0.019820628977847782,4855
35_G9_Rep3_Set3_caspofungin,0.01966085867881864,0.01626117377970456,0.022314087259408595,4897
35_G11_Rep3_Set3_caspofungin,0.021086840725840807,0.016514407431515526,0.025426103751973,4981
fRS585_Rep3_Set3_caspofungin,0.01967044773128421,0.01581153465710759,0.026154209427971302,4829
35_F2_Rep2_Set3_caspofungin,0.019106878971537282,0.016371672639073388,0.021022861738565234,5000
35_F4_Rep2_Set3_caspofungin,0.011607201046912149,0.009744672741507367,0.013361391036711879,4997
35_F6_Rep2_Set3_caspofungin,0.01137258289963096,0.010239570767647786,0.012840943985048621,5000
35_G5_Rep2_Set3_caspofungin,0.01516455035389465,0.012684525548034994,0.01534915966299359,3842
35_G9_Rep2_Set3_caspofungin,0.012709579104200605,0.010825290571132622,0.015031455339898478,4779
35_G11_Rep2_Set3_caspofungin,0.011183138932407424,0.009251738242168238,0.01490721054333817,4933
fRS585_Rep2_Set3_caspofungin,0.01591572345562776,0.013946893457002712,0.018295187642279116,4882
35_F2_Rep1_Set3_caspofungin,0.014258113382315125,0.011479144211933792,0.01731719400629555,5000
35_F4_Rep1_Set3_caspofungin,0.015642344795253865,0.013414766039461184,0.018485563491749932,5000
35_F6_Rep1_Set3_caspofungin,0.015326310740047925,0.013104717589776157,0.015528755025574973,3552
35_G9_Rep1_Set3_caspofungin,0.015112769666798203,0.013397327417019548,0.016811765245855086,4751
35_G11_Rep1_Set3_caspofungin,0.014458237433965506,0.012938338491384645,0.015781186338386703,4899
fRS585_Rep1_Set3_caspofungin,0.015171985200551194,0.012915896102274062,0.017925779515710245,4885
35_D2_Rep3_Set2_caspofungin,0.014987359795480997,0.010507157819526618,0.021717798792128668,4829
35_D4_Rep3_Set2_caspofungin,0.04801967764757964,0.03302155698778174,0.061083322492699856,4242
35_D8_Rep3_Set2_caspofungin,0.015525216658528443,0.014320580126830462,0.016586828512083023,3339
35_E7_Rep3_Set2_caspofungin,0.012733339796495954,0.010106676417657535,0.01574413571708085,4997
35_E9_Rep3_Set2_caspofungin,0.01519499268484785,0.012790859835461226,0.016157799280011282,4580
35_E11_Rep3_Set2_caspofungin,0.01503487953999032,0.01078575807206979,0.015320975374711812,3462
fRS585_Rep3_Set2_caspofungin,0.01633630298547595,0.012241115815189222,0.022247949844823044,4700
35_D2_Rep2_Set2_caspofungin,0.015139168358302382,0.013058061175395139,0.015323106196018238,4014
35_D4_Rep2_Set2_caspofungin,0.04166131011428365,0.032783991023469454,0.05374112782102301,4908
35_D8_Rep2_Set2_caspofungin,0.01026754996986466,0.00823946207821676,0.011555287269101756,4795
35_E7_Rep2_Set2_caspofungin,0.010074002527791451,0.008131053245664144,0.012234126370284983,4867
35_E9_Rep2_Set2_caspofungin,0.012000025166802018,0.00989412418486221,0.014900971463493583,4885
fRS585_Rep2_Set2_caspofungin,0.017454528341412968,0.013535460059093068,0.022929590128606025,4668
35_D2_Rep1_Set2_caspofungin,0.010890304157868631,0.009436054944205907,0.012844420469256875,5000
35_D4_Rep1_Set2_caspofungin,0.0343185525258215,0.027188635624457405,0.04477874387747227,4673
35_D8_Rep1_Set2_caspofungin,0.009189809291355874,0.008360134397572752,0.010512061466486531,4999
35_E7_Rep1_Set2_caspofungin,0.011059998612982238,0.010107746648846313,0.01240612057696457,5000
35_E9_Rep1_Set2_caspofungin,0.011668399959580857,0.010458090453965644,0.013286107583431404,5000
35_E11_Rep1_Set2_caspofungin,0.011971173589755302,0.009869552559065287,0.015394439524273312,4985
fRS585_Rep1_Set2_caspofungin,0.021009645304582603,0.013838073736501682,0.03137338174383118,4801
35_B2_Rep3_Set1_caspofungin,0.019836881838278815,0.01559629264173848,0.029316812072811817,4753
35_B6_Rep3_Set1_caspofungin,0.010800660708038567,0.009817665624179182,0.012486310965812746,5000
35_B8_Rep3_Set1_caspofungin,0.016036911783807017,0.014217610274628294,0.018229602112068786,5000
35_C5_Rep3_Set1_caspofungin,0.015001220132690939,0.01415533959923472,0.01633390377960374,5000
35_C7_Rep3_Set1_caspofungin,0.017490349564034877,0.01592460523043478,0.01941258922660309,4928
35_C9_Rep3_Set1_caspofungin,0.01562805496695399,0.011672513966799367,0.016048991994591977,600
fRS585_Rep3_Set1_caspofungin,0.022955701787824495,0.01682484990152709,0.029767396582632742,4370
35_B2_Rep2_Set1_caspofungin,0.015315204293204415,0.01348257962768665,0.01707758322474564,4963
35_B6_Rep2_Set1_caspofungin,0.013643730943472982,0.011834396165482871,0.015405926362290013,4909
35_B8_Rep2_Set1_caspofungin,0.007830784654592363,0.005909509806227748,0.01032084660241415,5000
35_C5_Rep2_Set1_caspofungin,0.011410046324034256,0.010195103771343014,0.012755502748919045,5000
35_C7_Rep2_Set1_caspofungin,0.012399536016415622,0.011649264851307734,0.013502666766220566,5000
35_C9_Rep2_Set1_caspofungin,0.012904822336508928,0.010061628270520238,0.015004640880706938,4292
fRS585_Rep2_Set1_caspofungin,0.018453951868577727,0.014526084666489691,0.02387765722651265,4956
35_B2_Rep1_Set1_caspofungin,0.017990743234676768,0.015517728584337236,0.021186933604905065,5000
35_B6_Rep1_Set1_caspofungin,0.010602873283482939,0.00911378572828227,0.013245379315123155,5000
35_B8_Rep1_Set1_caspofungin,0.018035085745288552,0.01700996120089493,0.01996052863303647,5000
35_C5_Rep1_Set1_caspofungin,0.017403870024776964,0.014577186910768026,0.02123392845033598,4681
35_C7_Rep1_Set1_caspofungin,0.01636350738217671,0.014446043129306897,0.01877659255934202,4690
35_C9_Rep1_Set1_caspofungin,0.015269695362337226,0.011653962554575301,0.02021660996606033,5000
fRS585_Rep1_Set1_caspofungin,0.019344836884923593,0.013426574051778582,0.027153781994083748,4968
40_D2_Rep3_Set2_caspofungin,0.031145749214395058,0.029003411484250743,0.03493308487264538,2910
40_D4_Rep3_Set2_caspofungin,0.01954217773845614,0.016298810495558275,0.02161420999948779,4880
40_D8_Rep3_Set2_caspofungin,0.02036674389190874,0.018931074535617598,0.022482097094677106,5000
40_E7_Rep3_Set2_caspofungin,0.02610112610985742,0.024459445345003872,0.028189128594926848,5000
40_E9_Rep3_Set2_caspofungin,0.02142895525946371,0.016537519355986057,0.028997273869286865,4752
40_E11_Rep3_Set2_caspofungin,0.02918357762230633,0.017932017667735414,0.03026116457457651,4342
40_D2_Rep2_Set2_caspofungin,0.01955630141488146,0.016588319501141126,0.023252002986586362,5000
40_D4_Rep2_Set2_caspofungin,0.02224263257024067,0.01676132601223344,0.02951121205228366,4515
40_D8_Rep2_Set2_caspofungin,0.02136616903191684,0.016679899527902924,0.023786361944044803,4975
40_E9_Rep2_Set2_caspofungin,0.020607998648646868,0.01834703302451545,0.022974249109922584,5000
40_E11_Rep2_Set2_caspofungin,0.021513618811843476,0.019502695930915134,0.023645967482560534,5000
40_D2_Rep1_Set2_caspofungin,0.022527282407433423,0.020775456880938355,0.024743031365580048,5000
40_D4_Rep1_Set2_caspofungin,0.023210571259340156,0.019478571995272344,0.029470052446796173,4632
40_D8_Rep1_Set2_caspofungin,0.017440942387237077,0.013830844505621857,0.02167311234740961,4837
40_E7_Rep1_Set2_caspofungin,0.03692063353331979,0.03208886541688618,0.042176289284239186,4915
40_E9_Rep1_Set2_caspofungin,0.015122071964517871,0.012145375994617383,0.018923488232597735,5000
40_E11_Rep1_Set2_caspofungin,0.028784081714426694,0.018063479840317684,0.029749983596980455,3362
40_B2_Rep3_Set1_caspofungin,0.03073264647278824,0.027998215804640958,0.030965018299647075,3666
40_B6_Rep3_Set1_caspofungin,0.018960193824392263,0.015860266144707227,0.022014436645990815,4977
40_B8_Rep3_Set1_caspofungin,0.020669589792072597,0.018360287796265605,0.022746755367120116,5000
40_C5_Rep3_Set1_caspofungin,0.017751318209699628,0.01542797071102746,0.02020851778783763,4999
40_C7_Rep3_Set1_caspofungin,0.01769425872329544,0.01519362149348312,0.02085969805782186,4731
40_B2_Rep2_Set1_caspofungin,0.029768887354311983,0.02811730070184662,0.03135389526496232,4983
40_B6_Rep2_Set1_caspofungin,0.01925764721514212,0.0163525622050123,0.02189392832932377,4996
40_B8_Rep2_Set1_caspofungin,0.019198037754241254,0.017515252812319308,0.020882476478295216,5000
40_C5_Rep2_Set1_caspofungin,0.02912884502765914,0.02133604010018995,0.029625360401820518,2738
40_C7_Rep2_Set1_caspofungin,0.018007640999014828,0.01575628773451518,0.020462202534763434,4837
40_B2_Rep1_Set1_caspofungin,0.02383143996630118,0.020995902682928804,0.029058739727109737,4401
40_B8_Rep1_Set1_caspofungin,0.017913855447680514,0.016150587863175272,0.019717634337198617,4999
40_C5_Rep1_Set1_caspofungin,0.020249905161675116,0.016528232527055223,0.022281080474134483,4949
40_C7_Rep1_Set1_caspofungin,0.02208208027211752,0.016449032273662668,0.03959712720699233,4785
40_C9_Rep1_Set1_caspofungin,0.027299775619612172,0.02321358339861472,0.030691133648320892,4618
40_F2_Rep3_Set3_caspofungin,0.019643710120337263,0.016254183477182833,0.023083703379374817,4987
40_F4_Rep3_Set3_caspofungin,0.014636872567247654,0.011968421810613509,0.01709528041331885,4999
40_F6_Rep3_Set3_caspofungin,0.02708045545757116,0.018266663145502397,0.030178294164894863,4372
40_G5_Rep3_Set3_caspofungin,0.019355952781163976,0.015950236849840767,0.024663989526128912,4628
40_G9_Rep3_Set3_caspofungin,0.029452143845568865,0.019263739644459876,0.030301021219120573,4120
40_G11_Rep3_Set3_caspofungin,0.02977562414005706,0.02307911033221615,0.03652466160375956,4534
40_F2_Rep2_Set3_caspofungin,0.021861753676523567,0.019516256559157088,0.025103777198272264,4997
40_F4_Rep2_Set3_caspofungin,0.017115744253886005,0.016159140456539513,0.01855532294906725,5000
40_G5_Rep2_Set3_caspofungin,0.02214664707613002,0.016675035997583357,0.029223257951909266,4418
40_G9_Rep2_Set3_caspofungin,0.029824350725857346,0.02206340411701104,0.03118694114031363,4251
40_G11_Rep2_Set3_caspofungin,0.025728290884428476,0.021545357856854807,0.030461655610878883,4720
40_F2_Rep1_Set3_caspofungin,0.030463689386063603,0.025901324879869687,0.030820171272809133,3849
40_F4_Rep1_Set3_caspofungin,0.01973239415355739,0.018572268645663307,0.021470651211090992,5000
40_F6_Rep1_Set3_caspofungin,0.024646166573253303,0.019453887712857526,0.030279062165818136,4974
40_G5_Rep1_Set3_caspofungin,0.02898287099762963,0.021760993358438337,0.029881211587927014,4195
40_G9_Rep1_Set3_caspofungin,0.027659737816159564,0.026348544403870598,0.02920574744955533,5000
40_G11_Rep1_Set3_caspofungin,0.02462491528461883,0.021990112879663976,0.029644247292258927,4931
40_F2_Rep3_Set3_amphotericine,1.2510009210241408,1.1102965829113436,1.3939599658158979,5000
40_F4_Rep3_Set3_amphotericine,1.8683415037873876,1.7415949569165539,1.9852192295640827,4915
40_F6_Rep3_Set3_amphotericine,1.2631717263696363,1.0387420937843745,1.3988409933556571,4982
40_G5_Rep3_Set3_amphotericine,1.2373840400778018,1.1662666405654822,1.361555218933246,5000
40_G9_Rep3_Set3_amphotericine,1.9597897325964249,1.709943235594576,1.980096474838644,3251
40_G11_Rep3_Set3_amphotericine,1.8874055089383819,1.2965059287099459,1.9436559299237657,3371
40_F2_Rep2_Set3_amphotericine,1.159689938303782,1.0452421675681984,1.3466035811100887,5000
40_F4_Rep2_Set3_amphotericine,2.219133278055111,2.023722687221526,2.39753256806994,4915
40_F6_Rep2_Set3_amphotericine,1.2712863575997608,1.078116519183678,1.4797148475792865,5000
40_G5_Rep2_Set3_amphotericine,1.8627343396792992,1.195553214635921,1.9222402569358827,3509
40_G9_Rep2_Set3_amphotericine,1.9515446222159987,1.704332608601149,1.9738775211006518,3799
40_G11_Rep2_Set3_amphotericine,1.819547315994261,1.4360362539661118,1.9642095335141363,4494
40_F2_Rep1_Set3_amphotericine,1.274039684304152,1.090180308542388,1.4670965382234789,5000
40_F4_Rep1_Set3_amphotericine,2.1178237974299035,1.9368657835247185,2.2776093532110058,4892
40_F6_Rep1_Set3_amphotericine,1.5234307603373256,1.2739881753424533,1.7839355803598125,5000
40_G5_Rep1_Set3_amphotericine,1.3269109826774923,1.1190913465446224,1.5083471395760917,5000
40_G9_Rep1_Set3_amphotericine,2.351102579030006,2.0648948983030304,2.5199047224968107,4969
40_G11_Rep1_Set3_amphotericine,1.6896204137746136,1.460463941307852,1.9583223858634227,4922
40_D2_Rep3_Set2_amphotericine,0.6899541914123837,0.5039000157213338,0.8832826990086191,4999
40_D4_Rep3_Set2_amphotericine,1.0859197677240866,0.9158332975021173,1.3684665460248755,4527
40_D8_Rep3_Set2_amphotericine,1.0148840477088785,0.8780206912170111,1.1458498771220784,4568
40_E7_Rep3_Set2_amphotericine,1.689205577591465,1.3916563598185632,1.9661811179737976,4825
40_E9_Rep3_Set2_amphotericine,1.3583947045642266,1.1578400137953273,1.5969978895495287,5000
40_E11_Rep3_Set2_amphotericine,1.850089941318229,1.1061135197147915,1.9308895474517813,4491
40_D2_Rep2_Set2_amphotericine,1.051537156516853,0.7864684002547374,1.3767811661733642,4940
40_D4_Rep2_Set2_amphotericine,1.2855393384217622,0.9994988989145137,1.5106247258165069,4880
40_D8_Rep2_Set2_amphotericine,0.9776357031853525,0.7800039613898506,1.1644052387294104,5000
40_E7_Rep2_Set2_amphotericine,1.9615866987553665,1.6185086941732014,2.0171599142139165,3621
40_E9_Rep2_Set2_amphotericine,1.5607696242729223,1.2290462033129927,1.958388321372633,4998
40_E11_Rep2_Set2_amphotericine,1.912951326008993,1.4721381305842187,1.9526971851915313,3963
40_D2_Rep1_Set2_amphotericine,1.3526639008527876,1.0557673418706623,1.8251307344701067,4845
40_D4_Rep1_Set2_amphotericine,1.4574883837347963,1.0734370630673016,1.7785831998242752,4845
40_D8_Rep1_Set2_amphotericine,1.0164463208291994,0.934328619011351,1.1282995460747436,5000
40_E7_Rep1_Set2_amphotericine,1.6246099528793605,1.4590083205109503,1.774920894021404,5000
40_E9_Rep1_Set2_amphotericine,1.6546969927206028,1.4104408883480557,1.8906532759769996,5000
40_E11_Rep1_Set2_amphotericine,1.6939412357086558,1.4116935844121574,1.992000407589134,4604
40_B2_Rep3_Set1_amphotericine,1.8770672523738576,1.4196001389748816,1.9205079470470836,4091
40_B6_Rep3_Set1_amphotericine,0.7293340188373728,0.5947692889510863,0.8916615555153277,5000
40_B8_Rep3_Set1_amphotericine,1.4313479665300832,1.2440926239766426,1.5665706710081553,5000
40_C5_Rep3_Set1_amphotericine,1.776657428539419,1.6364713731958742,1.9639024864889214,4954
40_C7_Rep3_Set1_amphotericine,0.9323765448046433,0.6456424277212078,1.426748313737684,4740
40_C9_Rep3_Set1_amphotericine,1.9012822146085753,1.1085620854665938,1.9668616062615711,4188
40_B2_Rep2_Set1_amphotericine,1.7077412005405828,1.5914254702750097,1.9414476129938103,4990
40_B6_Rep2_Set1_amphotericine,0.7705808464576392,0.6468285005989767,0.9061553322219329,5000
40_B8_Rep2_Set1_amphotericine,1.4806510084566038,1.249709043435585,1.65913760419544,5000
40_C5_Rep2_Set1_amphotericine,1.66979994983492,1.5516318254671146,1.7759788328783086,5000
40_C7_Rep2_Set1_amphotericine,0.7159380101530047,0.5091688751913284,0.9661305468560883,5000
40_C9_Rep2_Set1_amphotericine,1.6250342900529267,1.0788862169990496,1.9663245680757124,4593
40_B2_Rep1_Set1_amphotericine,1.9726326959069431,1.7958690245213726,1.9890029161662244,3356
40_B6_Rep1_Set1_amphotericine,0.960166451201083,0.7747014319557723,1.1567711890909809,5000
40_B8_Rep1_Set1_amphotericine,1.641563083821057,1.521607522938436,1.7964202996677583,5000
40_C5_Rep1_Set1_amphotericine,2.10022776774872,1.6896102773340378,2.4597552134008014,4999
40_C7_Rep1_Set1_amphotericine,0.8468383213891175,0.7158198383718489,0.9760107681908512,5000
40_C9_Rep1_Set1_amphotericine,1.879855786266044,1.712019046670489,2.0107783132036228,4979
WT Casp-Ev 1_NA_Rep3_caspofungin,0.09062862344906622,0.07704624154615008,0.1040657179276039,5000
WT Casp-Ev 2_NA_Rep3_caspofungin,0.04275815087030927,0.03320012347511481,0.05816143472228412,4435
WT Casp-Ev 3_NA_Rep3_caspofungin,0.1015802180241402,0.08858434730373083,0.1155261867855108,4992
fRS585_NA_Rep3_caspofungin,0.01424714220820479,0.009406362165337146,0.014856681131855636,3622
WT Casp-Ev 1_NA_Rep2_caspofungin,0.10638228173673075,0.09636183293345642,0.11710367683763778,5000
WT Casp-Ev 2_NA_Rep2_caspofungin,0.05665076570234525,0.04135639150474423,0.05847844332925535,3963
WT Casp-Ev 3_NA_Rep2_caspofungin,0.07371539658658519,0.060040928564560773,0.08885191252961241,5000
fRS585_NA_Rep2_caspofungin,0.009646833129361428,0.00900797751831829,0.010501410124419689,5000
WT Casp-Ev 1_NA_Rep1_caspofungin,0.11432707273426616,0.08353242998662155,0.1341672698531447,4813
WT Casp-Ev 2_NA_Rep1_caspofungin,0.03632092281941986,0.031393535888017,0.04233944700034874,4977
WT Casp-Ev 3_NA_Rep1_caspofungin,0.08912680432987852,0.07522066842894959,0.10308295041508125,4999
fRS585_NA_Rep1_caspofungin,0.008694701621679077,0.007979525759748095,0.009452723016731435,4995
